site_ID,patient_ID,PC1,PC2,PC3,arch1_prob,arch2_prob,arch3_prob,arch4_prob
1091,11,-69.80396096086774,5.813921847337319,8.108720075198748,0.0,0.06403054063091361,0.5102171293052695,0.4257528216445877
1092,11,-5.479070947495101,-9.849235105588907,5.595323792522923,0.0,0.1056059388372391,0.3389931284362023,0.5554010139011697
1093,11,-28.10901748646298,-8.836761043363772,-4.480309671647532,0.0,0.05039138220137081,0.3898855286354272,0.5597233229628111
1094,11,-17.631351025243568,-14.294741176905328,4.767904932276458,0.0,0.08587572127438632,0.36406871766741533,0.5500564322380419
1095,11,-58.42842112358167,2.5388140651952558,5.76933992516855,0.0,0.06464527153095544,0.4785656511573112,0.45678946951699057
1096,11,-63.46234806386882,8.987217204183908,9.008376843040116,0.0,0.0767383796523014,0.4981237034799561,0.4251379273382326
1097,11,-56.67565280417819,2.004578583676731,8.52178292588341,0.0,0.07492615382638575,0.47517072906903773,0.4499036270276875
1098,11,-74.44038325920233,10.018115540298636,10.40320737222215,0.0,0.0711269246595852,0.5263408931298594,0.4025324731261119
1099,11,-41.23546437917395,-4.459225857694499,-1.533022681677628,0.0,0.05110968247345847,0.4270654876078496,0.5218251267721843
1100,11,-16.080167981649463,-15.380783024543295,6.8423704114933805,0.0,0.09315844074437579,0.3603390860119859,0.5465034970229941
1101,12,-46.74663987632182,14.592427148085006,32.60913756750984,0.0013978473567718868,0.17670652982918086,0.4740761434609801,0.34781947935306706
1102,12,-41.47581746253034,2.6586847581399846,39.301594206714675,0.0,0.1921902875888993,0.4538211571731165,0.35398982699993825
1103,12,-24.34179736275847,24.81484054270056,50.66208033958659,0.01734269471038073,0.2651814392788194,0.4378523590380103,0.27962350697278965
1104,12,-19.63600597978105,-0.8075097275223069,40.40267866561457,0.0,0.21462172900246054,0.398294588101609,0.3870847051346758
1105,12,-29.204251613598707,9.076026185285432,42.2595303691852,0.0,0.22105943509714474,0.431257329529711,0.3476835982962159
1106,12,-51.38725498300483,8.576770783868108,40.38622065888303,0.0,0.19167087258347296,0.483685223872838,0.32464490470664303
1107,12,-69.19115345676146,31.245913175914254,31.26454317452635,0.019496693624577646,0.16159944181631805,0.5429832195887966,0.2759206449703076
1108,12,-48.885957278391125,13.751017708634517,48.17507690652523,0.0,0.22510870340203523,0.4860359937715475,0.2888560183617365
1109,12,-54.84865326748499,27.964017150805493,54.56513009808328,0.005077950065896519,0.253217830508504,0.5163943194007816,0.22530990002481793
1110,12,-19.327188052939196,-8.982730442391565,40.176221430553404,0.0,0.20580196214299296,0.3901039278879986,0.4040959601475386
1111,12,-5.785276492816244,-7.901362360414459,45.39800974467634,0.0,0.23792455088034697,0.3607714782902003,0.40130552122601165
1112,12,-7.564036501743362,-8.350856030403925,44.98152081247571,0.0,0.234273723233901,0.3644791692071016,0.40124874042104275
1113,12,-14.418731963761376,-7.341387266694938,42.80324979048376,0.0,0.2211379386515906,0.38094837708178036,0.3979153270530382
1114,12,-93.42350932398035,24.451677608459505,37.02516803746924,0.0,0.15386892334068747,0.5982126913016037,0.24791886182531528
1115,12,0.9689902687524337,11.268069122742022,74.59409965659898,0.0,0.36034632690020924,0.37573698859294635,0.2639172662068485
1116,12,-49.45340852517066,6.158575790154307,42.31316741135555,0.0,0.197493866480638,0.47776154237905893,0.32474586523823157
1117,12,11.433351792491548,2.905056247556686,47.42792309296412,0.0,0.27332244479078005,0.32970005192143637,0.3969775033090838
1118,12,11.95220218578527,30.80309140829879,62.70298297563437,0.03702269061898698,0.3428185021599325,0.36128506985055037,0.2588737373705302
